symbol,2025-12-15,2025-12-16,2025-12-17,2025-12-18,2025-12-19,2025-12-22,2025-12-23,2025-12-24,2025-12-26,2025-12-29
CHOLAHLDNG,0.5892264321778052,0.3182618936008958,0.04047928432304565,-0.22706907991002062,-0.3223837358303947,-0.4041306520104889,-0.4172374461100515,-0.36054902514118464,-0.27314423375154556,-0.3402837343207307
CIPLA,0.04929708697830629,-0.011909833475412452,-0.1290847665441698,-0.25928036819661004,-0.2778531941564037,-0.28504364746319144,-0.33410327512255744,-0.4361681652817945,-0.5151013168903594,-0.6483527046627449
COALINDIA,-2.172446798966533,-2.225184776029637,-2.171065959063824,-2.129671252437081,-2.061696140960779,-1.9077995714606037,-1.5391139364504909,-1.244502630619288,-0.9684113442471646,-0.6804551992881224
DABUR,1.7345463185784744,1.5075256721743155,1.2913348477049953,0.9782342749251568,0.7613145757009206,0.5729929426045239,0.35176530378371645,0.08335504816208991,-0.2182924161696874,-0.49187491996006943
HITECHGEAR,2.58914895627544,1.8644835231177561,1.291488646851547,0.6103158214894837,-0.028983691085873904,-0.26509344195888707,-0.5145445897758323,-0.6798030854628256,-0.9006208226869764,-1.0703299081216757
ICIL,7.8274287859686025,7.151253894269464,6.376005468625641,5.411156092822264,4.611227701344442,4.049283544240716,3.28152553987588,2.4837453349800582,1.692239758831271,0.5982756955980596
ONGC,0.28430985428136124,-0.05789666665839453,-0.36445443760930024,-0.6596952865609509,-0.925545745168262,-1.2084342809533501,-1.3897601648692077,-1.6073670351521574,-1.8362098802034779,-2.037602651153085
SMALLCAP,-0.7629233352086775,-0.9704916419636065,-1.22489315582426,-1.4958733564671196,-1.663553740426631,-1.7325165866777448,-1.811552973253993,-1.9274464901698807,-2.0216135020871357,-2.1268395703102585
TCS,-2.7131338504165794,-2.4686197799343645,-2.301817817944223,-2.0624789417152902,-1.828763224723531,-1.5150804691923452,-1.1857351897293826,-0.9025913005815505,-0.6313163092445226,-0.40397994716793345
TTKPRESTIG,0.9877211511011169,0.8010331884476499,0.5340425797668138,0.21456085308926204,-0.07952298706462758,-0.3122187921811784,-0.620880292498732,-0.9335779552823111,-1.220630804380823,-1.4101666958238426
WIPRO,0.5103683751521966,0.8790497099854433,1.1881693815639442,1.5466807019443414,1.9437063095060108,2.4426568023003834,2.954588792722176,3.3089303699457338,3.6543051604593764,3.9430176314184986
